DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-02,9227.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-03,8176.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-04,7677.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-05,6099.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-06,4917.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-07,5434.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-08,4565.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-09,5632.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-10,6691.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-11,10035.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2017-12,10628.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-01,10138.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-02,11431.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-03,10405.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-04,6032.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-05,4751.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-06,4793.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-07,4215.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-08,4441.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-09,4789.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-10,7017.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-11,9739.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2018-12,7586.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-01,12995.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-02,10669.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-03,9450.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-04,6512.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-05,6111.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-06,3639.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-07,5287.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-08,4040.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-09,5220.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-10,7260.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-11,9827.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2019-12,10782.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-01,11635.709,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-02,9593.787,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-03,9889.998,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-04,5393.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-05,5529.806,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-06,4529.803,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-07,4388.111,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-08,4287.749,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-09,5143.642,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-10,7533.737,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-11,9757.998,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2020-12,11606.609,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-01,13130.666,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-02,11238.430,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-03,10149.760,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-04,8456.133,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-05,6311.638,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-06,4273.432,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-07,3741.781,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-08,3596.963,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-09,4193.666,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-10,6774.846,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-11,10146.488,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2021-12,11612.877,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-01,12107.641,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-02,9883.820,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-03,9444.382,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-04,6966.618,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-05,4325.020,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-06,3491.114,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-07,3679.419,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-08,3017.858,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-09,4260.761,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-10,5039.309,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-11,7100.690,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2022-12,9942.489,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-01,11338.309,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-02,8974.879,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-03,8442.917,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-04,6463.027,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-05,4445.945,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-06,3357.473,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-07,3329.633,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-08,3342.161,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-09,3601.035,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-10,5089.803,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-11,8277.881,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2023-12,9551.108,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-01,11489.879,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-02,8078.875,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-03,7638.392,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-04,6130.830,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-05,4251.241,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-06,3739.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-07,3508.439,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-08,3416.856,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-09,4035.568,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-10,5334.185,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-11,9147.129,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2024-12,10864.500,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-01,11411.316,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-02,10823.921,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-03,8215.523,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-04,5503.277,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-05,4442.416,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-06,3203.834,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-07,3288.644,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-08,3260.532,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-09,3710.577,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-10,6696.416,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-11,9072.258,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2025-12,10592.452,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2026-01,12848.756,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2026-02,9828.986,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2026-03,7613.839,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2026-04,5935.944,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2026-05,4544.861,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,MIO_M3,DE,2026-06,3431.609,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-01,404572.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-02,337862.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-03,388146.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-04,315796.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-05,234408.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-06,211481.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-07,197662.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-08,194556.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-09,254304.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-10,302844.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-11,353101.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2008-12,385763.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-01,425855.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-02,373517.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-03,335633.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-04,238776.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-05,208220.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-06,214646.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-07,228795.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-08,219981.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-09,229444.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-10,310707.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-11,333824.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2009-12,435796.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-01,490862.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-02,417185.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-03,385814.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-04,294184.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-05,281813.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-06,186698.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-07,191004.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-08,141205.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-09,189169.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-10,295657.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-11,343020.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2010-12,489989.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-01,447497.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-02,402837.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-03,339119.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-04,233052.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-05,208920.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-06,181088.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-07,145204.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-08,131969.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-09,134472.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-10,215499.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-11,301691.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2011-12,366470.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-01,384296.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-02,440985.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-03,271178.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-04,281278.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-05,179997.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-06,147278.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-07,154293.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-08,126201.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-09,194040.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-10,246379.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-11,302040.000,p,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2012-12,399755.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-01,419776.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-02,401311.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-03,489667.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-04,305634.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-05,203814.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-06,173574.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-07,166126.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-08,186775.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-09,225635.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-10,178595.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-11,294064.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2013-12,372241.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-01,365603.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-02,287135.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-03,274871.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-04,177495.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-05,232800.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-06,154019.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-07,202094.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-08,147935.000,,
ESTAT:NRG_CB_GASM(1.0),08/09/26 23:00:00,M,IC_CAL_MG,G3000,TJ_GCV,DE,2014-09,182066.000,,
